NestID,County,Substrate,Latitude,Longitude,Occupied,Active,Successful,Hatched,Fledged,Perished,Status,Station,Distance
DU974,Duval,Tree,30.355,-81.524,1,1,1,2,2,,,USW00053860,2.26535019
DU981,Duval,Tree,30.371,-81.517,1,1,1,1,1,,,USW00053860,3.793512663
DU982,Duval,Artificial,30.262283,-81.644817,1,0,0,0,0,0,,USW00093837,3.843311586
FL002,Flagler,Tree,29.645,-81.237,1,1,1,2,1,1,,USC00086767,3.322698433
FL006,Flagler,Tree,29.422,-81.157,0,0,0,0,0,0,,USC00086767,23.81840879
FL007,Flagler,Tree,29.502,-81.15,1,1,1,2,2,,,USC00086767,15.42966468
FL011,Flagler,Tree,29.612,-81.232,1,1,0,1,0,1,,USC00086767,3.341288998
FL013,Flagler,Tree,29.561,-81.194,1,1,1,2,2,,,USC00086767,7.970063471
FL981,Flagler,Tree,29.567,-81.196,0,0,0,0,0,0,,USC00086767,7.2823292
FR014,Franklin,Tree,29.72,-85.007,1,1,1,2,2,,,USW00012832,1.879149381
FR015,Franklin,Tree,29.665,-84.87,1,1,1,2,2,,,USW00012832,16.45720628
FR042,Franklin,Tree,29.715,-85.023,1,1,1,2,2,,,USW00012832,1.3247948
FR056,Franklin,Tree,29.72,-84.987,1,1,1,1,1,,,USW00012832,3.728822476
FR057,Franklin,Tree,29.749,-84.886,1,1,0,0,0,,,USW00012832,13.62749385
FR069,Franklin,Tree,29.751,-84.847,1,1,1,2,2,,,USW00012832,17.37701638
FR971,Franklin,Tree,29.666,-84.861,0,0,0,0,0,0,,USW00012832,17.2068387
FR981,Franklin,Tree,29.902,-84.345,0,0,0,0,0,0,,USW00093805,54.66025076
FR982,Franklin,Tree,29.761,-84.704,1,0,0,0,0,0,,USW00012832,31.20514098
FR983,Franklin,Artificial,29.736,-84.884,0,0,0,0,0,0,,USW00012832,13.63458592
GI002,Gilchrist,Tree,29.898,-82.783,1,1,1,2,2,,,USW00012833,42.82312863
GU005,Gulf,Tree,29.69,-85.258,1,1,1,1,1,,,USW00012832,22.89028442
GU006,Gulf,Tree,29.672,-85.359,1,1,1,2,2,,,USW00012832,32.84909811
GU009,Gulf,Tree,29.726,-85.291,0,0,0,0,0,0,,USW00012832,25.7040311
GU021,Gulf,Tree,29.682,-85.335,1,1,1,2,2,,,USW00012832,30.37068593
GU971,Gulf,Tree,29.685,-85.281,1,1,1,2,2,,,USW00012832,25.17627651
GU981,Gulf,Tree,29.795,-85.408,1,1,1,2,2,,,USW00012832,37.75806469
HI025,Highlands,Tree,27.398,-81.437,1,1,1,1,1,,,USC00086657,68.90185456
HI048,Highlands,Tree,27.566833,-81.504333,1,1,1,1,1,,,USW00012876,60.33747607
HI059,Highlands,Tree,27.399,-81.239,1,1,1,2,2,,,USC00085895,63.94786979
HL004,Hillsborough,Artificial,28.025833,-82.646833,1,1,1,1,1,,,USW00012873,13.15787185
HL006,Hillsborough,Tree,27.880345,-82.366422,1,1,1,1,1,,,USW00092806,28.36820238
HL007,Hillsborough,Tree,27.722,-82.463,0,0,0,0,0,0,,USW00092806,16.82266898
HL008,Hillsborough,Artificial,27.669,-82.435,1,1,1,2,2,,,USW00092806,21.78600268
HL017,Hillsborough,Tree,27.898,-82.407,0,0,0,0,0,0,,USW00092806,25.88104208
HL019,Hillsborough,Tree,27.752,-82.15,1,1,1,2,2,,,USW00012883,29.27575729
HL024,Hillsborough,Tree,27.838,-82.495,0,0,0,0,0,0,,USW00092806,14.99951036
HL029,Hillsborough,Artificial,27.972,-82.223,1,1,1,2,2,,,USW00012883,17.27021019
HL030,Hillsborough,Artificial,27.712,-82.153,0,0,0,0,0,0,,USW00012883,33.58694722
HL031,Hillsborough,Artificial,28.044,-82.505,0,0,0,0,0,0,,USW00012873,22.97809214
HL038,Hillsborough,Artificial,28.086,-82.357,1,1,1,2,2,,,USW00012883,31.61021142
HL042,Hillsborough,Artificial,27.772,-82.419,1,0,0,0,0,0,,USW00092806,20.33861337
HL044,Hillsborough,Artificial,28.006,-82.585,0,0,0,0,0,0,,USW00012873,14.33546088
HL047,Hillsborough,Artificial,27.905167,-82.343833,1,1,1,2,2,,,USW00012883,30.72710752
HL048,Hillsborough,Artificial,28.139,-82.461,0,0,0,0,0,0,,USC00088824,28.74576978
HL050,Hillsborough,Tree,27.98,-82.137,1,1,1,2,2,,,USW00012883,8.827138816
HL051,Hillsborough,Artificial,27.941667,-82.402333,0,0,0,0,0,0,,USW00012873,28.01259522
HL052,Hillsborough,Artificial,28.037819,-82.236283,1,1,1,2,2,,,USW00012883,18.76326852
HL055,Hillsborough,Artificial,28.006,-82.371,1,1,1,2,2,,,USW00012883,31.52177122
HL056,Hillsborough,Artificial,27.968286,-82.240019,0,0,0,0,0,0,,USW00012883,18.98901882
HL057,Hillsborough,Artificial,28.019,-82.614,0,0,0,0,0,0,,USW00012873,13.76539516
HL058,Hillsborough,Artificial,28.004,-82.339,1,1,0,0,0,,,USW00012883,28.37680751
HL061,Hillsborough,Artificial,28.17,-82.391,0,0,0,0,0,0,,USW00012818,34.34350857
HL062,Hillsborough,Tree,27.839,-82.128,1,1,1,2,2,,,USW00012883,19.47379181
HL063,Hillsborough,Artificial,28.0155,-82.428333,1,1,0,0,0,,,USW00012873,27.73456742
HL064,Hillsborough,Artificial,27.805,-82.329,1,1,1,2,2,,,USW00092806,29.46662231
HL066,Hillsborough,Artificial,28.035,-82.512,0,0,0,0,0,0,,USW00012873,21.81423683
HL067,Hillsborough,Tree,28.07,-82.503,1,1,1,2,2,,,USW00012873,25.05576733
HL068,Hillsborough,Artificial,27.995,-82.556,0,0,0,0,0,0,,USW00012873,15.68337194
HL069,Hillsborough,Tree,28.169,-82.576,0,0,0,0,0,0,,USC00088824,17.52943942
HL070,Hillsborough,Artificial,28.02448,-82.255171,1,1,1,2,1,1,,USW00012883,20.32438829
HL071,Hillsborough,Tree,27.951,-82.252,1,1,1,2,2,,,USW00012883,20.57142152
HL072,Hillsborough,Artificial,27.939,-82.438,1,1,1,1,1,,,USW00012873,24.49822051
HL073,Hillsborough,Artificial,27.706623,-82.437009,1,1,1,2,1,1,,USW00092806,19.80112431
HL074,Hillsborough,Tree,27.837,-82.475,0,0,0,0,0,0,,USW00092806,16.66492199
HL075,Hillsborough,Artificial,27.841,-82.367,1,1,1,2,2,,,USW00092806,26.69056188
HL076,Hillsborough,Artificial,28.005,-82.597,1,0,0,0,0,0,,USW00012873,13.46543059
HL077,Hillsborough,Artificial,27.902,-82.504,1,1,1,2,2,0,,USW00012873,17.87831707
HL079,Hillsborough,Artificial,28.171,-82.211,1,1,0,1,0,1,,USW00012883,24.718541
HL081,Hillsborough,Tree,27.999,-82.095,0,0,0,0,0,0,,USW00012883,4.419493817
HL082,Hillsborough,Tree,27.851168,-82.479744,1,1,1,3,3,,,USW00092806,17.04615088
HL084,Hillsborough,Tree,28.074061,-82.293802,1,1,1,2,2,,,USW00012883,25.30559143
HL981,Hillsborough,Tree,27.976,-82.556,1,1,1,1,1,,,USW00012873,14.55065166
HN007,Hernando,Tree,28.463,-82.647,1,1,1,1,1,,,USW00012818,18.9297362
HN971,Hernando,Artificial,28.539327,-82.35235,1,1,1,2,2,,,USW00012818,12.29281914
HN972,Hernando,Tree,28.531,-82.316,0,0,0,0,0,0,,USW00012818,14.8829937
HN973,Hernando,Tree,28.561,-82.379,1,1,1,1,1,,,USW00012818,12.13132487
HN982,Hernando,Artificial,28.544,-82.422,0,0,0,0,0,0,,USW00012818,8.391168856
IN001,IndianRiver,Tree,27.797,-80.515,0,0,0,0,0,0,,USW00012843,18.61722978
IN002,IndianRiver,Tree,27.69,-80.438,1,1,1,2,2,,,USW00012843,4.511962135
IN004,IndianRiver,Tree,27.827,-80.513,1,1,1,2,2,,,USW00012843,21.42333442
IN005,IndianRiver,Tree,27.585,-80.372,1,1,1,2,1,1,,USW00012843,8.856243129
IN009,IndianRiver,Tree,27.655,-80.818,1,1,1,1,1,,,USW00012843,39.7660789
IN011,IndianRiver,Tree,27.782,-80.472,1,1,0,0,0,,,USW00012843,15.19204088
IN013,IndianRiver,Tree,27.707,-80.414,1,1,1,2,2,0,,USW00012843,5.748838355
IN015,IndianRiver,Tree,27.6,-80.493,1,1,1,2,2,,,USW00012843,9.899528814
IN971,IndianRiver,Tree,27.611,-80.384,1,1,1,2,1,1,,USW00012843,5.757184264
IN972,IndianRiver,Tree,27.649,-80.665,1,1,1,1,1,,,USW00012843,24.70743662
IN981,IndianRiver,Tree,27.608506,-80.438146,1,1,1,1,1,,,USW00012843,5.711002166
LA005,Lake,Tree,28.815,-81.822,1,1,1,1,1,0,,USW00012819,1.401267792
LA010,Lake,Tree,28.862,-81.767,1,1,1,2,2,,,USW00012819,6.131225642
LA015,Lake,Tree,28.807,-81.753,1,1,1,2,2,,,USW00012819,5.745911611
LA020,Lake,Tree,28.593,-81.672,1,1,0,0,0,,,USW00012819,28.72879959
LA023,Lake,Tree,28.783,-81.742,1,1,1,1,1,,,USW00012819,7.854034107
LA024,Lake,Tree,28.825,-81.72,1,1,1,2,2,,,USW00012819,8.740708676
LA025,Lake,Tree,28.798,-81.702,1,1,1,2,2,,,USW00012819,10.80538202
LA032,Lake,Tree,28.832,-81.94,0,0,0,0,0,0,,USW00012819,12.7543933
LA131,Lake,Tree,28.843,-81.697,1,1,1,1,1,,,USW00012819,11.23049282
LA137,Lake,Tree,28.92261,-81.765768,1,1,1,1,1,,,USW00012819,12.03412197
LA141,Lake,Tree,28.912,-81.563,0,0,0,0,0,0,,USW00012819,26.0425476
LA142,Lake,Tree,28.873,-81.71,1,1,1,1,1,,,USW00012819,11.27134624
LA143,Lake,Tree,28.862,-81.682,1,1,1,1,1,,,USW00012819,13.22462777
LA146,Lake,Tree,28.798249,-81.691302,1,1,1,1,1,,,USW00012819,11.81354377
LA152,Lake,Tree,28.815,-81.9,1,1,1,3,3,,,USW00012819,8.833186766
LA156,Lake,Tree,28.953,-81.802,1,1,1,1,1,,,USW00012819,14.64878412
LA157,Lake,Tree,28.86,-81.943,1,0,0,0,0,0,,USW00012819,13.68027997
LA158,Lake,Tree,28.813,-81.728,1,1,0,0,0,,,USW00012819,8.007846135
LA161,Lake,Tree,28.832,-81.713,1,0,0,0,0,0,,USW00012819,9.486399524
LA170,Lake,Tree,28.779,-81.66,1,1,1,2,2,,,USW00012819,15.32442024
LA176,Lake,Artificial,28.804333,-81.618167,1,1,1,2,2,,,USW00012819,18.75066002
LA177,Lake,Tree,28.796833,-81.911333,1,1,1,2,1,1,,USW00012819,10.27970226
LA180,Lake,Tree,28.568833,-81.862,1,1,1,1,1,,,USW00012819,28.54825435
LA185,Lake,Tree,28.753,-81.862,1,1,1,2,2,,,USW00012819,9.162146213
LA193,Lake,Tree,28.674,-81.673,1,1,0,0,0,,,USW00012819,21.12272931
LA199,Lake,Tree,28.547407,-81.781259,1,1,1,1,1,,,USW00012819,30.59543806
LA200,Lake,Tree,28.65067,-81.70983,1,1,1,2,2,,,USW00012819,21.33578158
LA205,Lake,Tree,28.774,-81.677,0,0,0,0,0,0,,USW00012819,13.95856672
LA206,Lake,Tree,28.818,-81.846,1,1,1,1,1,0,,USW00012819,3.563726184
LA209,Lake,Artificial,28.55,-81.744,0,0,0,0,0,0,,USW00012819,30.85320033
LA210,Lake,Tree,28.8,-81.676,1,1,1,2,2,,,USW00012819,13.23596802
LA962,Lake,Artificial,28.869,-81.638,0,0,0,0,0,0,,USW00012819,17.53344975
LA972,Lake,Tree,28.688,-81.706,1,1,0,0,0,,,USW00012819,17.94947553
LA973,Lake,Tree,28.782,-81.654,1,1,1,1,1,,,USW00012819,15.78559226
LA975,Lake,Artificial,28.804396,-81.826458,0,0,0,0,0,0,,USW00012819,2.505129632
LE014,Lee,Tree,26.61,-82.085,0,0,0,0,0,0,,USW00012835,22.39993479
LE020,Lee,Tree,26.508,-82.08,1,0,0,0,0,0,,USW00012835,23.36193897
LE022,Lee,Tree,26.472,-82.173,1,1,1,1,1,,,USW00012835,33.44235267
LE026,Lee,Tree,26.697,-81.848,1,1,1,2,2,,,USW00012835,12.53102321
LE027,Lee,Tree,26.63,-81.985,1,1,0,3,0,3,,USW00012835,13.26448727
LE035,Lee,Tree,26.58,-82.011,1,1,0,0,0,0,,USW00012835,14.88055595
LE036,Lee,Artificial,26.566,-82.007,1,0,0,0,0,0,,USW00012835,14.62607622
LE038,Lee,Tree,26.530642,-81.912752,1,1,1,3,3,,,USW00012835,7.905274584
LE050,Lee,Tree,26.337,-81.805,1,1,0,0,0,,,USW00012897,20.45763764
LE053,Lee,Tree,26.493,-82.077,1,1,1,2,2,,,USW00012835,23.75458032
LE055,Lee,Tree,26.608,-82.025,0,0,0,0,0,0,,USW00012835,16.46131336
LE059,Lee,Tree,26.448,-82.042,1,0,0,0,0,0,,USW00012835,23.54951225
LE062,Lee,Artificial,26.62,-82.02,1,1,1,2,2,0,,USW00012835,16.2372628
LE071,Lee,Tree,26.518,-81.945,1,1,1,2,2,,,USW00012835,11.15656827
LE073,Lee,Tree,26.577,-82.211,1,1,1,2,2,,,USW00012835,34.77021268
LE074,Lee,Artificial,26.451528,-82.133321,1,1,1,2,2,,,USW00012835,30.85064615
LE080,Lee,Tree,26.376,-81.817,1,1,1,3,1,2,,USW00012894,18.99148251
LE087,Lee,Tree,26.487,-82.183,1,1,1,2,2,,,USW00012835,33.79058382
LE091,Lee,Artificial,26.579,-81.963,1,1,1,2,2,,,USW00012835,10.11891264
LE097,Lee,Tree,26.326443,-81.808923,1,1,0,0,0,,,USW00012897,19.3612759
LE099,Lee,Tree,26.664,-81.998,1,1,1,2,2,,,USW00012835,16.17036221
LE102,Lee,Tree,26.515,-82.088,1,1,1,1,1,,,USW00012835,23.8383376
LE103,Lee,Artificial,26.634,-81.95,1,1,0,1,0,1,,USW00012835,10.35518267
LE106,Lee,Tree,26.369,-81.815,1,1,1,2,1,1,,USW00012894,19.671965
LE107,Lee,Tree,26.665,-82.154,1,1,1,2,2,,,USW00012835,30.41139996
LE109,Lee,Tree,26.663,-82.056,1,1,1,1,1,,,USW00012835,21.19638314
LE111,Lee,Tree,26.393886,-81.837705,1,1,1,2,2,,,USW00012894,17.94227501
LE112,Lee,Tree,26.549,-82.095,1,1,1,1,1,,,USW00012835,23.56802431
LE124,Lee,Artificial,26.697,-81.892,1,1,1,2,2,,,USW00012835,12.8238185
LE973,Lee,Tree,26.697,-82.035833,1,1,1,2,2,,,USW00012835,21.34472747
LE977,Lee,Artificial,26.70002,-81.955456,0,0,0,0,0,0,,USW00012835,15.8427575
LN018,Leon,Tree,30.528833,-84.258833,1,1,1,1,1,,,USC00088756,17.41583741
MN004,Manatee,Tree,27.418,-82.515,1,1,1,2,2,,,USW00012871,4.683065588
MN006,Manatee,Tree,27.488,-82.515,1,1,1,2,2,,,USW00012871,10.54208304
MN014,Manatee,Tree,27.528517,-82.482629,1,1,1,2,2,,,USW00012871,15.99469866
MN015,Manatee,Tree,27.435,-82.413,1,1,1,2,2,,,USW00012871,14.8502594
MN017,Manatee,Artificial,27.553,-82.458,1,1,1,3,3,,,USW00012871,19.55737439
MN023,Manatee,Tree,27.461,-82.487,1,1,1,2,2,,,USW00012871,9.68543553
MN027,Manatee,Tree,27.575,-82.5,1,1,1,2,2,,,USW00012871,20.14481484
MN028,Manatee,Tree,27.501651,-82.661318,1,1,1,2,2,,,USW00012871,15.05947432
MN036,Manatee,Tree,27.442482,-82.451267,1,1,1,2,2,,,USW00012871,11.53689078
MN038,Manatee,Artificial,27.456,-82.649,1,1,1,1,1,,,USW00012871,10.7855886
MN039,Manatee,Tree,27.5,-82.475,1,1,1,2,2,,,USW00012871,13.71708892
MN043,Manatee,Artificial,27.407264,-82.530062,1,1,1,1,1,,,USW00012871,2.893045089
MN046,Manatee,Artificial,27.458,-82.575,1,1,1,2,2,,,USW00012871,6.491242339
MN049,Manatee,Artificial,27.51,-82.715,1,1,1,2,2,,,USW00012871,19.58883647
MN050,Manatee,Tree,27.459124,-82.621422,1,1,1,1,1,,,USW00012871,8.917289996
MN052,Manatee,Tree,27.475,-82.518,1,1,1,1,1,,,USW00012871,9.107423911
MN054,Manatee,Artificial,27.581,-82.444,1,1,1,1,1,,,USW00012871,22.94358155
MN056,Manatee,Tree,27.461,-82.463,0,0,0,0,0,0,,USW00012871,11.52854828
MN058,Manatee,Artificial,27.414406,-82.268382,1,1,1,2,2,,,USW00012871,28.68756363
MN962,Manatee,Tree,27.433,-82.622,0,0,0,0,0,0,,USW00012871,7.171064481
MN971,Manatee,Tree,27.446573,-82.478947,1,1,0,1,0,1,,USW00012871,9.328260585
MN973,Manatee,Artificial,27.464,-82.435,0,0,0,0,0,0,,USW00012871,14.04385667
MR131,Marion,Tree,29.475,-82.22,0,0,0,0,0,0,,USW00012816,24.69759932
MR155,Marion,Tree,29.095,-82.163333,1,1,1,2,2,,,USW00012819,45.93021236
MR162,Marion,Tree,28.981,-81.958,1,1,0,0,0,,,USW00012819,22.87871486
MR186,Marion,Tree,29.191,-82.122,1,1,1,1,1,,,USW00012819,51.10299144
MR187,Marion,Artificial,28.97,-82.006,1,1,1,2,2,,,USW00012819,25.26605807
MT001,Martin,Tree,27.01,-80.138,1,1,1,1,1,,,USW00012844,36.33198338
MT004,Martin,Tree,27.127,-80.66,1,1,0,1,0,1,,USC00085895,53.01290146
MT006,Martin,Tree,26.968,-80.549,1,1,1,1,1,,,USW00012844,54.60581866
MT008,Martin,Tree,26.978,-80.572,1,1,1,2,2,,,USC00085895,53.33979865
MT010,Martin,Tree,27.115,-80.2,0,0,0,0,0,0,,USW00012844,48.83704228
MT011,Martin,Tree,26.969,-80.572,1,1,1,1,1,,,USC00085895,53.06251895
MT017,Martin,Tree,26.97067,-80.5757,1,1,1,2,1,1,,USC00085895,52.75985872
MT025,Martin,Tree,27.177,-80.598833,1,1,0,1,0,1,,USW00012843,56.21876073
MT026,Martin,Tree,27.045833,-80.342333,1,0,0,0,0,0,,USW00012844,46.8047744
MT027,Martin,Tree,27.191,-80.212,1,1,1,2,2,,,USW00012843,55.35267038
MT028,Martin,Tree,27.153,-80.168,1,1,1,2,2,,,USW00012844,52.4736887
MT029,Martin,Tree,27.273,-80.255,1,1,0,0,0,,,USW00012843,45.32062906
MT033,Martin,Tree,27.12736,-80.289604,1,1,1,2,2,,,USW00012844,52.67750958
MT971,Martin,Artificial,27.178169,-80.272921,1,1,0,0,0,,,USW00012843,54.85793218
MT972,Martin,Tree,27.111,-80.212,1,1,0,2,0,2,,USW00012844,48.66153487
NA004,Nassau,Tree,30.574,-81.456,1,1,1,2,2,,,USC00082944,10.33545076
NA005,Nassau,Tree,30.693,-81.446,1,1,1,2,2,,,USC00082944,2.96801383
NA006,Nassau,Tree,30.57,-81.51,1,1,1,1,1,,,USC00082944,12.09841292
NA982,Nassau,Tree,30.566,-81.498,0,0,0,0,0,0,,USC00082944,12.0348262
OK013,Okeechobee,Tree,27.143,-80.68,1,1,1,2,2,,,USC00085895,52.56423683
OR007,Orange,Tree,28.475,-81.6,1,1,0,0,0,,,USW00012841,27.04616803
OR017,Orange,Tree,28.778,-81.643,1,1,0,0,0,,,USW00012819,16.93958392
OR021,Orange,Tree,28.586,-81.439,1,1,1,1,1,,,USW00012841,11.02478009
OR029,Orange,Tree,28.36,-81.213,1,1,1,1,1,,,USW00012815,12.65263099
OR031,Orange,Tree,28.637,-81.375,1,1,1,2,2,,,USW00012841,10.77582522
OR032,Orange,Tree,28.768,-81.648,1,1,1,1,1,,,USW00012819,16.83346633
OR033,Orange,Tree,28.783,-81.643,1,1,1,1,1,,,USW00012819,16.78916717
OR035,Orange,Tree,28.708,-81.653,1,1,1,2,2,,,USW00012819,19.80343115
OR039,Orange,Tree,28.543,-81.572,1,1,1,1,1,,,USW00012841,23.11019268
OR042,Orange,Tree,28.535,-81.357,1,0,0,0,0,0,,USW00012841,2.465582511
OR046,Orange,Tree,28.478,-81.325,1,1,1,2,2,,,USW00012815,6.647786078
OR050,Orange,Artificial,28.544404,-81.27678,1,1,1,2,2,,,USW00012841,5.734666356
OR053,Orange,Tree,28.465,-81.542,1,1,1,2,2,,,USW00012815,21.92795404
OR058,Orange,Tree,28.746,-81.532,1,1,1,1,1,,,USW00012819,28.32697337
OR059,Orange,Tree,28.391,-81.371,1,1,1,1,1,,,USW00012815,5.493331213
OR060,Orange,Tree,28.487947,-81.365421,1,0,0,0,0,0,,USW00012841,7.142454203
OR061,Orange,Tree,28.601833,-81.550667,0,0,0,0,0,0,,USW00012841,21.89836327
OR065,Orange,Tree,28.45,-81.305,1,1,1,2,2,,,USW00012815,3.998320176
OR066,Orange,Tree,28.58,-81.566,1,1,1,1,1,,,USW00012841,22.82232859
OR067,Orange,Artificial,28.517305,-81.539774,1,1,1,2,2,,,USW00012841,20.22429089
OR069,Orange,Artificial,28.516,-81.288,0,0,0,0,0,0,,USW00012841,5.74481282
OR076,Orange,Tree,28.555,-81.395,1,1,0,0,0,,,USW00012841,5.893155305
OR077,Orange,Artificial,28.491,-81.463,1,1,1,2,2,,,USW00012841,13.90869826
OR078,Orange,Artificial,28.354,-81.3085,1,1,1,2,2,,,USW00012815,7.302808627
OR079,Orange,Artificial,28.4,-81.334,1,1,1,2,2,,,USW00012815,2.244198939
OR080,Orange,Artificial,28.376,-81.405,1,1,1,1,1,,,USW00012815,9.198530054
OR081,Orange,Tree,28.412,-81.246,1,1,1,1,1,,,USW00012815,7.672245916
OR082,Orange,Tree,28.546,-81.452,1,1,1,2,2,,,USW00012841,11.38541405
OR083,Orange,Tree,28.557,-81.627,0,0,0,0,0,0,,USW00012841,28.50107669
OR084,Orange,Tree,28.637,-81.431,1,1,1,2,2,,,USW00012841,13.72038244
OR085,Orange,Artificial,28.589,-81.369,1,1,1,2,2,,,USW00012841,5.748286516
OR086,Orange,Tree,28.585,-81.338,1,1,1,2,2,,,USW00012841,4.284974316
OR087,Orange,Artificial,28.45,-81.441,1,0,0,0,0,0,,USW00012815,11.96157862
OR088,Orange,Tree,28.734,-81.603,1,1,0,0,0,,,USW00012819,22.36232304
OR090,Orange,Artificial,28.472,-81.242,1,0,0,0,0,0,,USW00012815,10.01204048
OR091,Orange,Artificial,28.593,-81.26,0,0,0,0,0,0,,USW00012841,8.998604901
OR092,Orange,Tree,28.543,-81.612,1,1,1,2,1,1,,USW00012841,27.01685457
OR093,Orange,Tree,28.462,-81.595,1,1,0,0,0,,,USW00012815,26.92814462
OR094,Orange,Artificial,28.469,-81.529,1,1,1,2,2,,,USW00012841,20.78543437
OR095,Orange,Tree,28.557,-81.618,1,1,1,2,2,,,USW00012841,27.62278487
OR096,Orange,Tree,28.702,-81.536,1,1,1,2,2,,,USW00012841,26.11632101
OR097,Orange,Tree,28.535467,-81.409418,1,1,1,2,2,,,USW00012841,7.330287503
OR098,Orange,Tree,28.730473,-81.625928,1,0,0,0,0,0,,USW00012819,20.56340938
OR099,Orange,Tree,28.42186,-81.539212,1,1,1,1,1,,,USW00012815,21.03763951
OR100,Orange,Tree,28.448348,-81.238818,1,1,1,2,2,,,USW00012815,8.989519192
OR111,Orange,Tree,28.631182,-81.334902,1,1,1,2,1,1,,USW00012841,9.413032501
OR112,Orange,Artificial,28.611756,-81.498892,1,1,1,2,2,,,USW00012841,17.53118849
OR966,Orange,Artificial,28.516,-81.592,0,0,0,0,0,0,,USW00012841,25.29250312
OR97A,Orange,Tree,28.6004,-81.56541,1,1,1,2,2,,,USW00012841,23.24218853
OR97B,Orange,Tree,28.491,-81.315,1,0,0,0,0,0,,USW00012841,6.489579826
OR97D,Orange,Tree,28.512,-81.609,1,1,0,0,0,,,USW00012841,26.99930418
OR981,Orange,Tree,28.425,-81.52,0,0,0,0,0,0,,USW00012815,19.16947275
OR982,Orange,Tree,28.481,-81.52,0,0,0,0,0,0,,USW00012841,19.44940149
OR983,Orange,Artificial,28.601,-81.218,1,1,1,2,2,,,USW00012841,12.96938135
OR986,Orange,Tree,28.575404,-81.318151,1,0,0,0,0,0,,USW00012841,3.627575832
OS001,Osceola,Tree,28.255,-81.382,1,1,1,2,2,,,USW00012815,19.01247577
OS008,Osceola,Tree,27.915,-81.127,1,1,1,2,2,,,USW00012815,59.19834733
OS052,Osceola,Tree,28.018,-81.19,1,1,0,1,0,1,,USW00012815,46.40241793
OS066,Osceola,Tree,28.267,-81.368,1,1,0,0,0,,,USW00012815,17.35437864
OS068,Osceola,Tree,28.08,-81.295,1,1,1,1,1,,,USW00012815,37.71648434
OS075,Osceola,Tree,28.22,-81.358,1,1,1,1,1,,,USW00012815,22.289049
OS084,Osceola,Tree,28.245,-81.322,1,1,1,2,2,,,USW00012815,19.26233999
OS103,Osceola,Tree,28.328,-81.275,1,1,1,1,1,,,USW00012815,11.12413054
OS114,Osceola,Tree,27.94,-81.218,1,1,1,2,2,,,USW00012815,54.18362557
OS140,Osceola,Tree,27.93,-81.225,1,1,1,2,1,1,,USW00012876,54.22251297
OS146,Osceola,Tree,27.933,-81.218,1,1,1,2,2,,,USW00012876,54.79614536
OS148,Osceola,Tree,28.193,-81.288,1,1,1,3,2,1,,USW00012815,25.29191195
OS149,Osceola,Tree,28.192,-81.348,1,1,1,2,2,,,USW00012815,25.26286615
OS156,Osceola,Tree,28.222,-81.37,1,1,1,2,2,,,USW00012815,22.27590738
OS161,Osceola,Tree,27.938,-81.253,1,1,0,2,0,2,,USW00012876,51.33374206
OS166,Osceola,Tree,27.897,-81.145,0,0,0,0,0,0,,USW00012815,60.55917211
OS169,Osceola,Tree,28.266,-81.346,1,1,1,2,2,,,USW00012815,17.06090196
OS178,Osceola,Tree,28.201,-81.34,1,1,1,2,2,,,USW00012815,24.20370883
OS179,Osceola,Tree,28.263,-81.396,1,1,1,1,1,,,USW00012815,18.63787856
OS180,Osceola,Tree,28.319,-81.419,1,1,1,3,3,,,USW00012815,14.4181087
OS185,Osceola,Tree,28.220167,-81.339667,1,1,1,2,2,,,USW00012815,22.07497224
OS194,Osceola,Artificial,28.218,-81.319,1,1,1,2,2,,,USW00012815,22.26914156
OS200,Osceola,Tree,28.23,-81.26,1,1,1,1,1,,,USW00012815,21.8502196
OS205,Osceola,Tree,28.275193,-81.38658,1,1,1,2,2,,,USW00012815,17.03772208
OS207,Osceola,Artificial,28.281167,-81.417833,0,0,0,0,0,0,,USW00012815,17.78563941
OS209,Osceola,Tree,28.268,-81.254,0,0,0,0,0,0,,USW00012815,18.05876352
OS214,Osceola,Artificial,28.341,-81.304,0,0,0,0,0,0,,USW00012815,8.809428624
OS215,Osceola,Tree,28.25,-81.374,1,1,1,2,2,,,USW00012815,19.33156615
OS216,Osceola,Tree,28.281,-81.329,0,0,0,0,0,0,,USW00012815,15.26562973
OS218,Osceola,Tree,27.909,-81.106,1,1,1,2,2,,,USW00012815,60.52582553
OS219,Osceola,Tree,27.953417,-81.203,1,1,1,2,2,,,USW00012815,53.02977042
OS220,Osceola,Tree,27.938,-81.211,1,1,1,1,1,,,USW00012815,54.53726732
OS221,Osceola,Tree,28.214,-81.366,1,1,1,2,2,,,USW00012815,23.07518033
OS222,Osceola,Artificial,28.299499,-81.363461,1,1,1,2,2,,,USW00012815,13.75073994
OS223,Osceola,Tree,28.276851,-81.249022,1,1,1,2,2,,,USW00012815,17.35305145
PB001,PalmBeach,Tree,26.682,-80.763,1,1,1,3,3,0,,USC00085895,36.67079431
PB006,PalmBeach,Tree,26.793,-80.155,1,1,1,1,1,0,,USW00012844,13.21656296
PB014,PalmBeach,Tree,26.738,-80.693,1,1,1,2,2,0,,USC00085895,40.73921774
PB025,PalmBeach,Tree,26.737,-80.358,1,1,1,2,2,0,,USW00012844,26.34807308
PB026,PalmBeach,Tree,26.850967,-80.61525,1,1,1,2,2,0,,USC00085895,46.83863354
