Unnamed: 0,NestID,County,Substrate,Latitude,Longitude,Occupied,Active,Successful,Hatched,Fledged,Perished,Status,Year,Station,Distance
256,SE093,Seminole,tree,28.632,-81.314,1,1,1,1,1,0,,2016,USW00012841,9.731656232217485
257,SE103,Seminole,artificial structure,28.787988,-81.214669,0,0,0,0,0,0,,2016,USW00012854,2.9692332063446014
258,SJ031,St Johns,tree,30.021,-81.33199,1,1,1,1,1,0,,2016,USW00053860,39.20772142286299
259,SJ037,St Johns,tree,30.087,-81.635,1,1,1,2,2,0,,2016,USW00093837,16.553611898616484
260,SJ039,Saint Johns,tree,30.239167,-81.386667,1,1,1,2,2,0,,2016,USW00053860,16.28314070123882
261,SL005,Saint Lucie,tree,27.327333,-80.294667,0,0,0,0,0,0,,2016,USW00012843,38.328480768352186
262,SL016,Saint Lucie,tree,27.370487,-80.30286,1,1,0,1,0,1,,2016,USW00012843,33.52091428
263,SU040,Sumter,tree,28.923,-82.136,0,0,0,0,0,0,,2016,USW00012819,33.726963391868374
264,VO012,Volusia,tree,28.866333,-81.253333,1,1,1,2,2,0,,2016,USW00012854,9.701122748182682
265,VO045,Volusia,tree,28.8615,-81.234833,1,1,1,2,2,0,,2016,USW00012854,9.156441744729845
266,VO075,Volusia,tree,29.112,-80.985,1,1,1,2,2,0,,2016,USW00012834,10.859352426603435
267,VO082,Volusia,tree,28.847333,-81.2365,1,1,1,2,2,0,,2016,USW00012854,7.572887063245987
268,VO097,Volusia,tree,29.075,-80.978,1,1,1,2,2,0,,2016,USW00012834,14.251038687248249
269,VO100,Volusia,tree,29.152,-81.04,1,0,0,0,0,0,,2016,USW00012834,3.909616961837237
270,VO102,Volusia,tree,29.185,-81.097,1,1,1,2,2,0,,2016,USW00012834,2.755738048658484
271,VO105,Volusia,tree,28.994833,-81.332,1,1,0,1,0,1,,2016,USW00012854,25.444063571451462
272,VO114,Volusia,tree,28.893833,-81.219667,1,1,0,2,0,2,,2016,USW00012854,12.923443317793675
273,VO133,Volusia,tree,29.134,-81.056,1,1,1,1,1,0,,2016,USW00012834,4.655134560090729
274,VO139,Volusia,tree,29.109203,-81.368037,1,1,1,2,2,0,,2016,USW00012834,29.641139448980468
275,VO135,Volusia,tree,29.124,-81.011,1,1,1,2,2,0,,2016,USW00012834,8.076397483540086
276,VO138,Volusia,tree,28.873,-81.271,1,1,1,1,1,0,,2016,USW00012854,10.733805491021572
277,VO140,Volusia,tree,28.849,-81.243,1,1,1,2,2,0,,2016,USW00012854,7.727138743580082
278,AL028,Alachua,tree,29.488,-82.175,1,1,1,2,2,0,,2017,USW00012816,24.667265406255442
279,AL066,Alachua,tree,29.485,-82.267,1,1,1,2,2,0,,2017,USW00012816,23.000602433418564
280,AL101,Alachua,tree,29.493,-82.128,1,1,1,2,2,0,,2017,USW00012816,26.325485287484806
281,AL102,Alachua,tree,29.491,-82.181,1,1,1,1,1,0,,2017,USW00012816,24.134468945782988
282,BE014,Brevard,tree,27.843,-80.532,0,0,0,0,0,0,,2017,USW00012843,23.87216230758483
283,BE019,Brevard,tree,28.055,-80.69,1,1,1,2,2,0,,2017,USW00012843,52.059931220939305
284,BE027,Brevard,tree,28.045,-80.612,1,1,1,2,2,0,,2017,USW00012843,47.49431690854012
285,BE037,Brevard,tree,28.152,-80.69,1,1,1,1,1,0,,2017,USW00012843,61.51963359888026
286,BE056,Brevard,tree,28.26,-80.692,0,0,0,0,0,0,,2017,USW00012815,64.31861098185064
287,BE065,Brevard,artificial structure,28.196,-80.7065,0,0,0,0,0,0,,2017,USW00012815,65.31888493243636
288,BE066,Brevard,tree,28.781,-80.796,1,1,1,2,2,0,,2017,USW00012854,43.619238770933286
289,BE089,Brevard,tree,28.206,-80.698,1,1,1,2,2,0,,2017,USW00012815,65.67960274004855
290,BO002,Broward,tree,26.007,-80.426,1,1,1,2,2,0,,2017,USW00012882,17.911156390479913
291,BO003,Broward,tree,26.307,-80.165,1,1,1,3,3,0,,2017,USW00092805,8.625589558656541
292,CH017,Charlotte,tree,26.925,-82.338,1,1,1,1,1,0,,2017,USW00012871,57.300119042851435
293,CI046,Citrus,tree,28.872,-82.559,1,1,1,2,2,0,,2017,USW00012818,45.44443896949311
294,CL016,Clay,tree,30.104,-81.76,1,1,1,1,1,0,,2017,USW00093837,16.950181274700267
295,CL018,Clay,tree,30.04,-81.711,1,1,1,1,1,0,,2017,USW00093837,21.915950266253567
296,CL023,Clay,tree,29.843,-81.967,1,1,1,2,2,0,,2017,USW00012816,34.24578371262893
297,CL026,Clay,tree,29.921,-81.683,0,0,0,0,0,0,,2017,USW00093837,34.76508774224427
298,CL028,Clay,tree,30.023,-81.694,1,0,0,0,0,0,,2017,USW00093837,23.534893958686233
299,CL029,Clay,tree,30.132,-81.723,1,1,1,2,2,0,,2017,USW00093837,12.500816013777655
300,CL031,Clay,tree,30.166354,-81.834699,1,1,0,1,0,1,,2017,USW00093837,17.782742739180406
301,CL032,Clay,tree,30.141,-81.706,1,0,0,0,0,0,,2017,USW00093837,10.940477561714657
302,CO001,Collier,tree,26.291,-81.806,1,1,0,0,0,0,,2017,USW00012897,15.434838217328641
303,CO011,Collier,tree,25.994,-81.602,1,1,1,2,2,0,,2017,USC00085359,12.240637881697012
304,CO016,Collier,tree,25.946,-81.47,0,0,0,0,0,0,,2017,USC00085359,24.379034092028842
305,CO019,Collier,tree,26.297,-81.823,1,1,0,1,0,1,,2017,USW00012897,16.49774469382764
306,CO029,Collier,tree,25.954,-81.737,1,1,1,3,3,0,,2017,USC00085359,2.382729823804235
307,CO031,Collier,tree,26.261,-81.672,1,1,0,2,0,2,,2017,USW00012897,15.647842224252846
308,CO036,Collier,tree,26.289,-81.813,1,1,1,2,2,0,,2017,USW00012897,15.37345801874084
309,CO040,Collier,tree,26.115,-81.767,1,1,0,0,0,0,,2017,USW00012897,4.519233586263552
310,CO041,Collier,tree,26.016,-81.736,1,1,1,1,1,0,,2017,USC00085359,7.762865724057334
311,CO043,Collier,tree,26.260667,-81.777667,1,1,1,1,1,0,,2017,USW00012897,11.754578206645391
312,CO045,Collier,tree,26.3,-81.534,1,1,0,2,0,2,,2017,USW00012897,28.95823783003134
313,CO049,Collier,tree,26.281167,-81.7495,1,0,0,0,0,0,,2017,USW00012897,14.262587148377934
314,CO050,Collier,tree,26.129,-81.803,1,1,0,2,0,2,,2017,USW00012897,4.009910182407742
315,CO053,Collier,tree,26.209,-81.81,1,1,1,2,2,0,,2017,USW00012897,6.941283587116554
316,CO056,Collier,tree,26.148,-81.679,1,1,1,2,2,0,,2017,USW00012897,9.627285956377314
317,DU006,Duval,tree,30.285333,-81.414833,1,1,0,0,0,0,,2017,USW00053860,11.022474982407353
318,DU010,Duval,tree,30.473,-81.505,1,1,0,0,0,0,,2017,USW00003853,11.730390005296854
319,DU012,Duval,tree,30.35,-81.416,1,0,0,0,0,0,,2017,USW00003853,5.560125525371683
320,DU013,Duval,tree,30.355,-81.476,1,1,1,1,1,0,,2017,USW00053860,4.0522253292860375
321,DU014,Duval,tree,30.208,-81.628,1,0,0,0,0,0,,2017,USW00093837,4.662425635782641
322,DU018,Duval,tree,30.274,-81.414,1,1,1,3,3,0,,2017,USW00053860,11.794296062596798
323,DU020,Duval,tree,30.287,-81.659,1,1,1,1,1,0,,2017,USW00093837,6.013134083417776
324,DU022,Duval,tree,30.277,-81.702,1,1,1,2,2,0,,2017,USW00093837,5.924098880051135
325,DU023,Duval,tree,30.255,-81.565,1,1,1,2,2,0,,2017,USW00093837,10.059276324829023
326,DU025,Duval,tree,30.288764,-81.706799,0,0,0,0,0,0,,2017,USW00093837,7.269735070231811
327,DU026,Duval,artificial structure,30.32036,-81.45011,0,0,0,0,0,0,,2017,USW00053860,6.294754077994396
328,DU027,Duval,tree,30.32,-81.747,1,1,0,1,0,1,,2017,USW00093837,12.344311201947866
329,DU028,Duval,tree,30.383,-81.498,1,1,1,1,1,0,,2017,USW00053860,5.299083877
330,DU029,Duval,tree,30.354,-81.611,1,1,1,1,1,0,,2017,USW00053860,9.612147710903477
331,DU031,Duval,tree,30.265,-81.436,1,1,1,2,2,0,,2017,USW00053860,10.888520433168997
332,DU034,Duval,tree,30.172,-81.641,1,1,1,3,3,0,,2017,USW00093837,7.252065922857907
333,DU035,Duval,tree,30.355,-81.524,1,1,1,1,1,0,,2017,USW00053860,2.2653501898453308
334,DU955,Duval,tree,30.397381,-81.65479,0,0,0,0,0,0,,2017,USW00013889,11.509479376485482
335,FL002,Flagler,tree,29.644167,-81.231167,1,0,0,0,0,0,,2017,USC00086767,2.780255763461128
336,FL007,Flagler,tree,29.502,-81.15,1,1,1,2,2,0,,2017,USC00086767,15.429664682870081
337,FL013,Flagler,tree,29.561,-81.194,1,1,1,2,2,0,,2017,USC00086767,7.970063471426489
338,FR014,Franklin,tree,29.72,-85.007,1,1,1,1,1,0,,2017,USW00012832,1.879149381
339,FR015,Franklin,tree,29.665,-84.87,0,0,0,0,0,0,,2017,USW00012832,16.45720628415047
340,FR030,Franklin,tree,29.7755,-84.811,0,0,0,0,0,0,,2017,USW00012832,21.339101398430394
341,FR042,Franklin,tree,29.715,-85.023,0,0,0,0,0,0,,2017,USW00012832,1.3247947996743437
342,FR056,Franklin,tree,29.72,-84.987,1,1,1,1,1,0,,2017,USW00012832,3.7288224757019854
343,FR057,Franklin,tree,29.749,-84.886,1,0,0,0,0,0,,2017,USW00012832,13.627493851948863
344,FR069,Franklin,tree,29.751,-84.847,1,1,1,3,3,0,,2017,USW00012832,17.377016377763553
345,FR070,Franklin,tree,29.666627,-84.861868,0,0,0,0,0,0,,2017,USW00012832,17.102328250224836
346,GU005,Gulf,tree,29.69,-85.258,1,1,1,1,1,0,,2017,USW00012832,22.890284417590898
347,GU006,Gulf,tree,29.672,-85.359,1,1,1,1,1,0,,2017,USW00012832,32.84909811083684
348,GU021,Gulf,tree,29.682,-85.335,1,1,1,1,1,0,,2017,USW00012832,30.370685927211863
349,GU024,Gulf,tree,29.685,-85.281,1,1,1,2,2,0,,2017,USW00012832,25.17627650881295
350,HI025,Highlands,tree,27.398,-81.437,1,1,1,1,1,0,,2017,USC00086657,68.90185456066195
351,HI048,Highlands,tree,27.56683,-81.50433,1,1,1,2,2,0,,2017,USW00012876,60.33790166891753
352,HI059,Highlands,tree,27.399,-81.239,1,1,1,1,1,0,,2017,USC00085895,63.94786979087096
353,HL004,Hillsborough,tree,28.025833,-82.646833,1,1,1,2,2,0,,2017,USW00012873,13.157871849961044
354,HL006,Hillsborough,tree,27.880345,-82.366422,1,1,1,1,1,0,,2017,USW00092806,28.36820237596913
355,HL007,Hillsborough,tree,27.724667,-82.465167,0,0,0,0,0,0,,2017,USW00092806,16.52986820940109
356,HL008,Hillsborough,artificial structure,27.66,-82.436,1,1,1,2,1,1,,2017,USW00092806,22.228643524054135
357,HL019,Hillsborough,tree,27.752,-82.15,1,1,1,1,1,0,,2017,USW00012883,29.275757290508594
358,HL024,Hillsborough,tree,27.838,-82.495,1,1,1,2,2,0,,2017,USW00092806,14.999510355900037
359,HL029,Hillsborough,artificial structure,27.972,-82.223,1,1,1,2,2,0,,2017,USW00012883,17.270210190473136
360,HL038,Hillsborough,artificial structure,28.086,-82.357,1,1,1,2,2,0,,2017,USW00012883,31.61021142480179
361,HL042,Hillsborough,artificial structure,27.763,-82.411167,0,0,0,0,0,0,,2017,USW00092806,21.115133109297687
362,HL044,Hillsborough,artificial structure,28.006,-82.585,0,0,0,0,0,0,,2017,USW00012873,14.335460875271215
363,HL047,Hillsborough,artificial structure,27.90516,-82.34383,1,1,1,2,2,0,,2017,USW00012883,30.72709876
364,HL048,Hillsborough,artificial structure,28.139333,-82.461167,0,0,0,0,0,0,,2017,USC00088824,28.727497915442843
365,HL050,Hillsborough,tree,27.98,-82.137,1,1,1,1,1,0,,2017,USW00012883,8.827138816497182
366,HL052,Hillsborough,tree,28.054,-82.254,1,1,1,2,2,0,,2017,USW00012883,20.904500733147216
367,HL055,Hillsborough,artificial structure,28.006,-82.371,1,1,1,2,2,0,,2017,USW00012883,31.521771219978707
368,HL057,Hillsborough,artificial structure,28.019075,-82.611409,0,0,0,0,0,0,,2017,USW00012873,13.904119164210343
369,HL058,Hillsborough,artificial structure,28.004,-82.339,1,1,0,1,0,1,,2017,USW00012883,28.37680750988137
370,HL059,Hillsborough,tree,28.125,-82.31,1,1,1,2,2,0,,2017,USW00012883,29.052464274581503
371,HL060,Hillsborough,artificial structure,27.849333,-82.533167,1,0,0,0,0,0,,2017,USW00092806,12.792138184560445
372,HL061,Hillsborough,artificial structure,28.170833,-82.3915,0,0,0,0,0,0,,2017,USW00012818,34.24363456236296
373,HL062,Hillsborough,artificial structure,27.839,-82.128,1,1,0,0,0,0,,2017,USW00012883,19.47379181468977
374,HL063,Hillsborough,artificial structure,28.0155,-82.42833,1,1,1,1,1,0,,2017,USW00012873,27.73483579122881
375,HL064,Hillsborough,artificial structure,27.805,-82.329,1,1,1,2,2,0,,2017,USW00092806,29.46662231015126
376,HL066,Hillsborough,artificial structure,28.03529,-82.512,0,0,0,0,0,0,,2017,USW00012873,21.834360870589528
377,HL067,Hillsborough,tree,28.07,-82.503,1,1,1,2,2,0,,2017,USW00012873,25.05576733
378,HL068,Hillsborough,artificial structure,27.995,-82.556,1,1,0,2,0,2,,2017,USW00012873,15.683371938993124
379,HL069,Hillsborough,tree,28.169333,-82.576833,0,0,0,0,0,0,,2017,USC00088824,17.45220718317815
380,HL070,Hillsborough,artificial structure,28.02448,-82.255171,1,1,0,0,0,0,,2017,USW00012883,20.324388293573662
381,HL071,Hillsborough,tree,27.951,-82.252,1,1,1,2,2,0,,2017,USW00012883,20.57142152433345
382,HL072,Hillsborough,artificial structure,27.939,-82.438,1,1,1,2,1,1,,2017,USW00012873,24.49822051173711
383,HL073,Hillsborough,artificial structure,27.706623,-82.437009,1,1,1,1,1,0,,2017,USW00092806,19.80112430780153
384,HL074,Hillsborough,tree,27.837,-82.475,1,1,1,2,2,0,,2017,USW00092806,16.664921991026628
385,HL075,Hillsborough,artificial structure,27.841,-82.367,1,1,1,2,2,0,,2017,USW00092806,26.690561878052893
386,HL076,Hillsborough,artificial structure,28.005,-82.597,1,0,0,0,0,0,,2017,USW00012873,13.465430586153827
387,HL077,Hillsborough,artificial structure,27.902,-82.504,1,1,1,2,2,0,,2017,USW00012873,17.878317073777044
388,HL081,Hillsborough,tree,27.999,-82.095,0,0,0,0,0,0,,2017,USW00012883,4.419493817394948
389,HL084,Hillsborough,tree,28.074061,-82.293802,1,1,0,0,0,0,,2017,USW00012883,25.30559143
390,HL971,Hillsborough,artificial structure,27.702683,-82.167581,1,1,0,1,0,1,,2017,USW00012883,35.02295317761319
391,HN007,Hernando,tree,28.463167,-82.646333,0,0,0,0,0,0,,2017,USW00012818,18.863474533899012
392,HN025,Hernando,artificial structure,28.539327,-82.35235,1,1,1,2,1,1,,2017,USW00012818,12.292819138869074
393,HN026,Hernando,tree,28.561,-82.379,1,1,1,1,1,0,,2017,USW00012818,12.131324872985804
394,IN001,Indian River,tree,27.795667,-80.514667,1,1,1,2,2,0,,2017,USW00012843,18.47442874412831
395,IN002,Indian River,tree,27.69,-80.438,1,1,1,1,1,0,,2017,USW00012843,4.511962134600115
396,IN004,Indian River,tree,27.827,-80.513,1,1,1,2,1,1,,2017,USW00012843,21.42333441594164
397,IN005,Indian River,tree,27.585,-80.372,1,1,0,0,0,0,,2017,USW00012843,8.856243129241415
398,IN009,Indian River,tree,27.655,-80.818,1,1,1,1,1,0,,2017,USW00012843,39.76607890488307
399,IN011,Indian River,tree,27.782,-80.472,1,1,1,3,3,0,,2017,USW00012843,15.192040876116833
400,IN013,Indian River,tree,27.707,-80.414,1,1,1,2,2,0,,2017,USW00012843,5.748838354765408
401,IN015,Indian River,tree,27.6,-80.493,1,1,1,1,1,0,,2017,USW00012843,9.899528813804737
402,IN017,Indian River,tree,27.825,-80.484,0,0,0,0,0,0,,2017,USW00012843,20.07959826604614
403,IN018,Indian River,tree,27.611,-80.384,1,1,1,1,1,0,,2017,USW00012843,5.757184263578617
404,IN019,Indian River,tree,27.649,-80.665,1,1,1,1,1,0,,2017,USW00012843,24.707436615298707
405,LA005,Lake,artificial structure,28.804,-81.826,1,1,1,1,1,0,,2017,USW00012819,2.5100001445318854
406,LA015,Lake,tree,28.80559,-81.7554,1,1,1,2,2,0,,2017,USW00012819,5.569387401718629
407,LA024,Lake,tree,28.825,-81.72,1,1,1,3,3,0,,2017,USW00012819,8.740708675950694
408,LA025,Lake,tree,28.798,-81.702,1,1,1,2,2,0,,2017,USW00012819,10.805382022640975
409,LA142,Lake,tree,28.873,-81.71,1,1,1,2,2,0,,2017,USW00012819,11.271346238290208
410,LA145,Lake,tree,28.802,-81.765,1,0,0,0,0,0,,2017,USW00012819,4.8554693701284775
411,LA152,Lake,tree,28.815,-81.9,1,1,1,1,1,0,,2017,USW00012819,8.833186765761797
412,LA157,Lake,tree,28.86,-81.943,1,1,1,2,2,0,,2017,USW00012819,13.680279969740031
413,LA158,Lake,tree,28.813,-81.728,1,1,1,2,2,0,,2017,USW00012819,8.007846134872638
414,LA161,Lake,tree,28.832,-81.713,1,1,1,1,1,0,,2017,USW00012819,9.486399524471567
415,LA170,Lake,tree,28.779,-81.66,1,1,1,2,2,0,,2017,USW00012819,15.324420240895178
416,LA180,Lake,tree,28.56883,-81.83533,1,1,1,1,1,0,,2017,USW00012819,28.199514555885703
417,LA182,Lake,tree,28.417,-81.671,1,1,1,1,1,0,,2017,USW00012815,33.922873906519634
418,LA185,Lake,tree,28.753,-81.862,1,1,0,1,0,1,,2017,USW00012819,9.162146213
419,LA193,Lake,tree,28.674,-81.673,1,1,1,1,1,0,,2017,USW00012819,21.12272931011875
420,LA207,Lake,tree,28.782,-81.654,1,1,1,2,2,0,,2017,USW00012819,15.785592261611912
421,LA208,Lake,tree,28.688,-81.706,1,1,0,0,0,0,,2017,USW00012819,17.949475531165433
422,LA209,Lake,artificial structure,28.55,-81.744,1,0,0,0,0,0,,2017,USW00012819,30.85320033411736
423,LE023,Lee,tree,26.525,-82.083,1,1,1,1,1,0,,2017,USW00012835,23.021643123298475
424,LE026,Lee,tree,26.70232,-81.847761,1,1,1,1,1,0,,2017,USW00012835,13.121792517603607
425,LE027,Lee,tree,26.63,-81.985,1,1,1,3,3,0,,2017,USW00012835,13.264487274607895
426,LE038,Lee,tree,26.525,-81.923,1,1,1,2,2,0,,2017,USW00012835,9.050126515490563
427,LE050,Lee,tree,26.335,-81.808,1,1,1,2,2,0,,2017,USW00012897,20.283832127667676
428,LE055,Lee,tree,26.612615,-82.019575,0,0,0,0,0,0,,2017,USW00012835,16.01898253106222
429,LE059,Lee,tree,26.448,-82.042,1,0,0,0,0,0,,2017,USW00012835,23.549512250823128
430,LE062,Lee,tree,26.62,-82.02,1,1,1,1,1,0,,2017,USW00012835,16.237262798237563
431,LE071,Lee,tree,26.518,-81.945,1,1,1,2,2,0,,2017,USW00012835,11.156568272745393
432,LE080,Lee,tree,26.376,-81.817,1,1,1,2,2,0,,2017,USW00012894,18.991482514440637
433,LE091,Lee,artificial structure,26.5795,-81.963,1,1,1,2,2,0,,2017,USW00012835,10.11540761062954
434,LE092,Lee,artificial structure,26.7,-81.955,0,0,0,0,0,0,,2017,USW00012835,15.814276332883534
435,LE097,Lee,artificial structure,26.328,-81.807,1,1,1,2,2,0,,2017,USW00012897,19.49961430020221
436,LE103,Lee,artificial structure,26.634,-81.95,1,1,1,2,2,0,,2017,USW00012835,10.355182669813608
437,LE106,Lee,tree,26.369824,-81.815487,1,1,1,2,2,0,,2017,USW00012894,19.598838104011065
438,LE107,Lee,tree,26.665,-82.154,1,1,1,2,2,0,,2017,USW00012835,30.411399963154945
439,LE111,Lee,tree,26.39388,-81.8377,1,1,0,0,0,0,,2017,USW00012894,17.942647635766235
440,LE963,Lee,tree,26.515,-82.088,1,1,1,2,2,0,,2017,USW00012835,23.838337595199977
441,MN004,Manatee,tree,27.418,-82.515,1,0,0,0,0,0,,2017,USW00012871,4.683065588
442,MN006,Manatee,tree,27.488,-82.515,1,1,1,2,2,0,,2017,USW00012871,10.542083035938502
443,MN014,Manatee,tree,27.535,-82.473,1,1,1,2,2,0,,2017,USW00012871,17.084058601304445
444,MN015,Manatee,tree,27.435,-82.413,1,1,1,2,2,0,,2017,USW00012871,14.85025940191588
445,MN017,Manatee,artificial structure,27.553,-82.458,1,1,1,1,1,0,,2017,USW00012871,19.55737438845059
446,MN023,Manatee,tree,27.461,-82.487,1,1,1,1,1,0,,2017,USW00012871,9.68543553
447,MN027,Manatee,tree,27.575,-82.5,1,1,1,1,1,0,,2017,USW00012871,20.14481483712202
448,MN028,Manatee,tree,27.50165,-82.66131,1,1,1,2,2,0,,2017,USW00012871,15.058860955673797
449,MN036,Manatee,tree,27.446,-82.46,1,1,1,1,1,0,,2017,USW00012871,10.922157373288321
450,MN038,Manatee,artificial structure,27.456,-82.649,1,1,1,2,2,0,,2017,USW00012871,10.785588602788774
451,MN039,Manatee,tree,27.5,-82.475,1,1,1,1,1,0,,2017,USW00012871,13.717088917904114
452,MN040,Manatee,tree,27.417,-82.45,1,1,1,2,2,0,,2017,USW00012871,10.861468
453,MN046,Manatee,artificial structure,27.458,-82.575,1,1,1,2,2,0,,2017,USW00012871,6.491242338916755
454,MN048,Manatee,tree,27.532533,-82.586858,0,0,0,0,0,0,,2017,USW00012871,14.83837215590913
455,MN049,Manatee,artificial structure,27.51,-82.715,1,1,1,2,2,0,,2017,USW00012871,19.58883646970785
456,MN050,Manatee,artificial structure,27.461,-82.626,1,1,1,2,2,0,,2017,USW00012871,9.382966500298256
457,MN054,Manatee,artificial structure,27.581,-82.444,1,1,1,2,2,0,,2017,USW00012871,22.943581547757404
458,MN056,Manatee,tree,27.461,-82.463,1,1,1,1,1,0,,2017,USW00012871,11.528548284926055
459,MN962,Manatee,tree,27.433,-82.622,1,1,0,0,0,0,,2017,USW00012871,7.171064481206405
460,MR017,Marion,tree,29.282,-81.648,1,1,1,2,2,0,,2017,USW00012819,53.56885843580334
461,MR162,Marion,tree,28.981,-81.958,1,1,1,2,2,0,,2017,USW00012819,22.878714857254543
462,MR174,Marion,tree,29.151,-81.842,1,1,1,1,1,0,,2017,USW00012819,36.781566426274466
463,MR186,Marion,tree,29.191115,-82.122176,1,1,1,1,1,0,,2017,USW00012819,51.12343866350248
464,MR187,Marion,artificial structure,28.97,-82.006,1,1,1,2,2,0,,2017,USW00012819,25.266058074690374
465,MT001,Martin,tree,27.01,-80.138,1,1,0,2,0,2,,2017,USW00012844,36.331983379158046
466,MT004,Martin,tree,27.127,-80.66,1,0,0,0,0,0,,2017,USC00085895,53.01290146422761
467,MT006,Martin,tree,26.968,-80.549,1,1,1,1,1,0,,2017,USW00012844,54.60581866134499
468,MT008,Martin,tree,26.978,-80.572,1,1,1,2,2,0,,2017,USC00085895,53.339798651064605
469,MT010,Martin,tree,27.114833,-80.202667,0,0,0,0,0,0,,2017,USW00012844,48.87371363846133
470,MT010,Martin,tree,27.111,-80.212,1,1,1,2,2,0,,2017,USW00012844,48.66153487473845
471,MT017,Martin,tree,26.96067,-80.5757,1,1,1,1,1,0,,2017,USC00085895,52.46669665250145
472,MT025,Martin,tree,27.179,-80.602,1,1,1,1,1,0,,2017,USW00012843,56.110831300089444
473,MT026,Martin,tree,27.04583,-80.34233,1,1,1,1,1,0,,2017,USW00012844,46.80433533191244
474,MT027,Martin,tree,27.191,-80.212,1,1,1,1,1,0,,2017,USW00012843,55.352670383516326
475,MT028,Martin,tree,27.153,-80.168,1,1,1,3,3,0,,2017,USW00012844,52.47368869980605
476,MT029,Martin,tree,27.255,-80.217,1,1,1,2,2,0,,2017,USW00012843,48.58051899753982
477,MT031,Martin,tree,27.18,-80.274,1,1,1,2,2,0,,2017,USW00012843,54.633939030711964
478,NA001,Nassau,tree,30.604,-81.528333,0,0,0,0,0,0,,2017,USC00082944,10.07761743886437
479,NA002,Nassau,tree,30.69,-81.523333,1,1,1,1,1,0,,2017,USC00082944,7.2445936208873185
480,NA003,Nassau,tree,30.618833,-81.476833,1,1,1,1,1,0,,2017,USC00082944,5.829759304990107
481,NA004,Nassau,tree,30.574,-81.456,1,1,1,1,1,0,,2017,USC00082944,10.335450759144228
482,OK013,Okeechobee,tree,27.143,-80.68,1,1,1,2,1,1,,2017,USC00085895,52.56423683093693
483,OR005,Orange,tree,28.614502,-81.550302,1,0,0,0,0,0,,2017,USW00012841,22.300192551398535
484,OR007,Orange,tree,28.475,-81.6,1,0,0,0,0,0,,2017,USW00012841,27.046168033712984
485,OR021,Orange,tree,28.586,-81.439,1,1,1,2,2,0,,2017,USW00012841,11.024780085451274
486,OR026,Orange,tree,28.637,-81.447,0,0,0,0,0,0,,2017,USW00012841,14.826973836527609
487,OR029,Orange,tree,28.3595,-81.213667,1,0,0,0,0,0,,2017,USW00012815,12.625300107050567
488,OR035,Orange,tree,28.708,-81.653,0,0,0,0,0,0,,2017,USW00012819,19.80343114744187
489,OR036,Orange,tree,28.612,-81.167,1,1,0,1,0,1,,2017,USW00012841,17.986690161603182
490,OR039,Orange,tree,28.543,-81.572,1,1,1,3,3,0,,2017,USW00012841,23.11019268
491,OR042,Orange,tree,28.535,-81.357,1,1,1,2,2,0,,2017,USW00012841,2.465582511311939
492,OR050,Orange,tree,28.53216,-81.2715,0,0,0,0,0,0,,2017,USW00012841,6.447045614453239
493,OR053,Orange,tree,28.465,-81.542,1,1,1,2,2,0,,2017,USW00012815,21.92795404433002
494,OR058,Orange,tree,28.746,-81.532,1,1,1,1,1,0,,2017,USW00012819,28.326973366445426
495,OR060,Orange,tree,28.4875,-81.3675,1,1,1,2,2,0,,2017,USW00012841,7.272964446813952
496,OR061,Orange,tree,28.601833,-81.550667,0,0,0,0,0,0,,2017,USW00012841,21.898363273140724
497,OR065,Orange,tree,28.45,-81.305,1,0,0,0,0,0,,2017,USW00012815,3.9983201762494742
498,OR066,Orange,tree,28.58,-81.566,1,1,1,2,2,0,,2017,USW00012841,22.822328592640762
